"method","target","itempool_size","replication","rmse","overexposed","utilization_01","utilization_03","utilization_05","uniformity","max_spike","max_spike_1","max_spike_2","max_spike_3","max_spike_4","max_spike_5"
"hybrid-se-1str-3","0.25","900",64,0.374601820891491,0,0.635555555555556,0.438888888888889,0.332222222222222,0.824776255348611,0.1352,0.254071661237785,0.249782797567333,0.256151142355009,0.246753246753247,0.272669625871909
"hybrid-se-1str-3","0.25","900",65,0.372876831880005,0,0.646666666666667,0.434444444444444,0.336666666666667,0.824822037285823,0.1427,0.256997455470738,0.248585111014367,0.258251561106155,0.239492119089317,0.274766355140187
"hybrid-se-1str-3","0.25","900",66,0.373698623205506,0,0.654444444444444,0.441111111111111,0.336666666666667,0.82414648396728,0.1433,0.267389917038928,0.249018752725687,0.250448833034111,0.238799478033928,0.265344079355239
"hybrid-se-1str-3","0.25","900",67,0.374879433642862,0,0.635555555555556,0.436666666666667,0.334444444444444,0.823177714386294,0.1462,0.261731658955717,0.249368155012637,0.248670212765957,0.244560487380331,0.270044900577293
"hybrid-se-1str-3","0.25","900",68,0.373946362563921,0,0.631111111111111,0.447777777777778,0.338888888888889,0.82218182733833,0.1454,0.274547803617571,0.241125541125541,0.259390190013257,0.242637362637363,0.257481296758105
"hybrid-se-1str-3","0.25","900",69,0.371940570480066,0,0.666666666666667,0.436666666666667,0.326666666666667,0.825031267944848,0.142,0.260651629072682,0.241499564080209,0.251785714285714,0.248339973439575,0.265673494723774
"hybrid-se-1str-3","0.25","900",70,0.373478692137779,0,0.631111111111111,0.44,0.334444444444444,0.826160619119753,0.1393,0.257527226137092,0.253582283977421,0.251329787234043,0.242556917688266,0.277568922305764
"hybrid-se-1str-3","0.25","900",71,0.372322488616625,0,0.66,0.435555555555556,0.332222222222222,0.823298814130765,0.1422,0.252989301447451,0.243362831858407,0.249015317286652,0.244889082209656,0.273133375877473
"hybrid-se-1str-3","0.25","900",72,0.374887370188725,0,0.625555555555556,0.447777777777778,0.337777777777778,0.822074228457056,0.1374,0.259847522236341,0.244271508862949,0.256502242152466,0.243817787418655,0.270595690747782
"hybrid-se-1str-3","0.25","900",73,0.373456112432614,0,0.646666666666667,0.443333333333333,0.34,0.82159635478433,0.1371,0.260700389105058,0.248706896551724,0.2512184315463,0.24061135371179,0.273412947831552
"hybrid-se-1str-3","0.25","900",74,0.375482659789694,0,0.618888888888889,0.442222222222222,0.338888888888889,0.820539723395086,0.141,0.2599486521181,0.249134948096886,0.262992831541219,0.247749678525504,0.27667731629393
"hybrid-se-1str-3","0.25","900",75,0.367853393689146,0,0.677777777777778,0.434444444444444,0.331111111111111,0.826968121334585,0.1381,0.258385093167702,0.254814151365875,0.259372275501308,0.239411502452073,0.26358024691358
"hybrid-se-1str-3","0.25","900",76,0.371212990647405,0,0.607777777777778,0.442222222222222,0.341111111111111,0.819797720937524,0.1419,0.276291225886745,0.25133214920071,0.259921500218055,0.242410714285714,0.269900497512438
"hybrid-se-1str-3","0.25","900",77,0.37706611064879,0,0.631111111111111,0.443333333333333,0.336666666666667,0.824144971540525,0.1388,0.261400128452152,0.25075139544869,0.257636122177955,0.239387308533917,0.264331210191083
"hybrid-se-1str-3","0.25","900",78,0.370565958114939,0,0.613333333333333,0.45,0.34,0.819805182372957,0.1423,0.267507886435331,0.257482394366197,0.252766710934042,0.251302083333333,0.277215189873418
"hybrid-se-1str-3","0.25","900",79,0.379053603721109,0,0.627777777777778,0.436666666666667,0.336666666666667,0.822984565255086,0.148,0.267096774193548,0.248065348237317,0.253777777777778,0.245340268747291,0.268666241225271
"hybrid-se-1str-3","0.25","900",80,0.378280090070747,0,0.635555555555556,0.442222222222222,0.338888888888889,0.822628679350852,0.141,0.256426735218509,0.246301131418625,0.252752091589608,0.240691489361702,0.26189005558987
"hybrid-se-1str-3","0.25","900",81,0.371379787111318,0,0.61,0.444444444444444,0.338888888888889,0.816641602092421,0.1401,0.275015733165513,0.254754533392304,0.257952069716776,0.244415243101183,0.278625954198473
"hybrid-se-1str-3","0.25","900",82,0.374001922016421,0,0.61,0.447777777777778,0.334444444444444,0.824013452708492,0.1417,0.25259067357513,0.249677141627206,0.24777183600713,0.244340025630073,0.262919896640827
"hybrid-se-1str-3","0.25","900",83,0.368924010576233,0,0.661111111111111,0.44,0.331111111111111,0.823916134932643,0.139,0.265846153846154,0.246995994659546,0.258207630878438,0.246052631578947,0.256587202007528
"hybrid-se-1str-3","0.25","900",84,0.370986476739439,0,0.622222222222222,0.445555555555556,0.345555555555556,0.819005597330029,0.1477,0.270833333333333,0.253258036490009,0.246563192904656,0.240568131380382,0.271481942714819
"hybrid-se-1str-3","0.25","900",85,0.377059656089226,0,0.617777777777778,0.434444444444444,0.334444444444444,0.821410101690936,0.1482,0.270820089001907,0.250648228176318,0.24644128113879,0.241710296684119,0.273998728544183
"hybrid-se-1str-3","0.25","900",86,0.374856680068783,0,0.612222222222222,0.443333333333333,0.344444444444444,0.820110627865634,0.1432,0.2735368956743,0.253724802804557,0.256941383869546,0.24646017699115,0.275819418676562
"hybrid-se-1str-3","0.25","900",87,0.373223609379787,0,0.632222222222222,0.442222222222222,0.337777777777778,0.818670646550227,0.1459,0.260248447204969,0.252003561887801,0.247682119205298,0.250108742931709,0.262025316455696
"hybrid-se-1str-3","0.25","900",88,0.379161123035176,0,0.62,0.438888888888889,0.338888888888889,0.823395965992885,0.1404,0.256050955414013,0.258756567425569,0.249888042991491,0.245055889939811,0.275992438563327
"hybrid-se-1str-3","0.25","900",89,0.378191566748748,0,0.618888888888889,0.441111111111111,0.336666666666667,0.821220775599375,0.1408,0.258477287268074,0.250544662309368,0.259193619849358,0.241590214067278,0.256892230576441
"hybrid-se-1str-3","0.25","900",90,0.371627075744502,0,0.66,0.442222222222222,0.333333333333333,0.822614908117854,0.1426,0.259163987138264,0.248585111014367,0.25,0.246428571428571,0.277573529411765
"hybrid-se-1str-3","0.25","900",91,0.379279767276101,0,0.653333333333333,0.434444444444444,0.336666666666667,0.825202483644252,0.1415,0.25614489003881,0.25,0.25413870246085,0.248572683355292,0.269861286254729
"hybrid-se-1str-3","0.25","900",92,0.379313551188858,0,0.637777777777778,0.436666666666667,0.332222222222222,0.822208236751883,0.1406,0.254414650098103,0.25,0.248904469763365,0.23911149825784,0.260012714558169
"hybrid-se-1str-3","0.25","900",93,0.376383155074228,0,0.656666666666667,0.437777777777778,0.331111111111111,0.825043532707467,0.1443,0.277115987460815,0.248031496062992,0.252796420581655,0.243817787418655,0.278024065864471
"hybrid-se-1str-3","0.25","900",94,0.371133046071974,0,0.64,0.438888888888889,0.334444444444444,0.826321116762116,0.1437,0.273303741280913,0.254037538192929,0.249887640449438,0.252808988764045,0.265536723163842
"hybrid-se-1str-3","0.25","900",95,0.37582579941796,0,0.672222222222222,0.433333333333333,0.325555555555556,0.827769566948911,0.1417,0.256975989617132,0.253207869974337,0.253982703686846,0.248917748917749,0.274473358116481
"hybrid-se-1str-3","0.25","900",96,0.3740515073813,0,0.63,0.444444444444444,0.337777777777778,0.82031973850479,0.1505,0.253692999357739,0.255753365175858,0.252863436123348,0.245110821382008,0.274697259400892
"hybrid-se-1str-3","0.25","900",97,0.376147701952667,0,0.63,0.44,0.338888888888889,0.818719781816774,0.1424,0.257718966603655,0.256941383869546,0.251426064063186,0.246935201401051,0.290322580645161
"hybrid-se-1str-3","0.25","900",98,0.372609948838366,0,0.606666666666667,0.443333333333333,0.342222222222222,0.821326340632638,0.1444,0.264908976773384,0.251661497563137,0.259373621526246,0.240901213171577,0.287619047619048
"hybrid-se-1str-3","0.25","900",99,0.372984786169366,0,0.623333333333333,0.437777777777778,0.331111111111111,0.824427134686243,0.1482,0.264990328820116,0.251515151515152,0.252565818830879,0.245085190039318,0.261653200745805
"hybrid-se-1str-3","0.25","900",100,0.37866101714146,0,0.605555555555556,0.442222222222222,0.343333333333333,0.818375457604659,0.1453,0.258186397984887,0.252444444444444,0.252954048140044,0.24681038275407,0.266832917705736
"hybrid-se-1str-3","0.25","600",1,0.388959750142534,0,0.916666666666667,0.593333333333333,0.48,0.836774576728446,0.1616,0.26360103626943,0.241899689303151,0.249466950959488,0.247726288436553,0.259522272433828
"hybrid-se-1str-3","0.25","600",2,0.38896248852475,0,0.911666666666667,0.59,0.485,0.840233391578953,0.1569,0.269820971867008,0.249116607773852,0.244836488812392,0.247844827586207,0.259162303664921
"hybrid-se-1str-3","0.25","600",3,0.39205668599322,0,0.91,0.59,0.481666666666667,0.836647876641635,0.1713,0.270900842514582,0.249228054697839,0.252662974009374,0.244560487380331,0.262135922330097
"hybrid-se-1str-3","0.25","600",4,0.390533317118256,0,0.906666666666667,0.598333333333333,0.478333333333333,0.83598362096162,0.1649,0.26098026734564,0.245529873528129,0.241453916053656,0.241864555848725,0.254029658284977
"hybrid-se-1str-3","0.25","600",5,0.393387210025918,0,0.901666666666667,0.588333333333333,0.481666666666667,0.835929853263271,0.1628,0.271446862996159,0.246126604692342,0.252662974009374,0.241319444444444,0.259162303664921
"hybrid-se-1str-3","0.25","600",6,0.389586446308614,0,0.901666666666667,0.586666666666667,0.488333333333333,0.835185817373266,0.1622,0.263020833333333,0.254466230936819,0.255079982706442,0.242714223575468,0.259473346178549
"hybrid-se-1str-3","0.25","600",7,0.394846355868301,0,0.903333333333333,0.596666666666667,0.49,0.839084199853333,0.1743,0.264935064935065,0.251748251748252,0.245887445887446,0.245430809399478,0.262148337595908
"hybrid-se-1str-3","0.25","600",8,0.386279996842668,0,0.913333333333333,0.591666666666667,0.49,0.840830545996666,0.1694,0.260456273764259,0.24922941435491,0.246628969117007,0.239357080799305,0.250322580645161
"hybrid-se-1str-3","0.25","600",9,0.386524003762053,0,0.911666666666667,0.591666666666667,0.478333333333333,0.839185339325921,0.1648,0.253467843631778,0.243337702053298,0.239380530973451,0.251911639762107,0.264725347452019
"hybrid-se-1str-3","0.25","600",10,0.390786246460087,0,0.921666666666667,0.601666666666667,0.481666666666667,0.839265452436636,0.1665,0.260757867694284,0.252737625930793,0.238760366652117,0.248820248820249,0.26332899869961
"hybrid-se-1str-3","0.25","600",11,0.385516406204836,0,0.92,0.596666666666667,0.481666666666667,0.840290023790286,0.1671,0.255653266331658,0.248549754573851,0.246634824142423,0.248168892718656,0.263123784834738
"hybrid-se-1str-3","0.25","600",12,0.387082888042034,0,0.92,0.595,0.485,0.840235907284415,0.1576,0.260335917312661,0.243848857644991,0.234562607204117,0.243977222952256,0.254964766175528
"hybrid-se-1str-3","0.25","600",13,0.388774725315924,0,0.91,0.598333333333333,0.49,0.840767608866899,0.1617,0.266453674121406,0.246538633318446,0.248051948051948,0.240796881766999,0.256182625237793
"hybrid-se-1str-3","0.25","600",14,0.39043250577913,0,0.908333333333333,0.586666666666667,0.476666666666667,0.836680749666977,0.1669,0.259640102827764,0.247661469933185,0.243556701030928,0.23945462292288,0.254593175853018
"hybrid-se-1str-3","0.25","600",15,0.392944629138072,0,0.891666666666667,0.583333333333333,0.478333333333333,0.834998617762302,0.1652,0.266272189349112,0.245348334054522,0.241408934707904,0.25334484246871,0.261326329612607
"hybrid-se-1str-3","0.25","600",16,0.385495153830994,0,0.901666666666667,0.59,0.48,0.838930780925301,0.1629,0.269157694743509,0.245258050286723,0.24411508282476,0.239345673697805,0.270657124268055
"hybrid-se-1str-3","0.25","600",17,0.38978443513604,0,0.906666666666667,0.596666666666667,0.49,0.839443653657424,0.1673,0.26078799249531,0.248110271231659,0.244607420189819,0.24504737295435,0.265873015873016
"hybrid-se-1str-3","0.25","600",18,0.389555630744312,0,0.903333333333333,0.59,0.491666666666667,0.838848252835922,0.1638,0.257731958762887,0.245192307692308,0.244629548443665,0.240844463593279,0.25609756097561
"hybrid-se-1str-3","0.25","600",19,0.393817910795456,0,0.898333333333333,0.588333333333333,0.481666666666667,0.835498446457283,0.1662,0.254324151185138,0.251113089937667,0.251599147121535,0.24209614551754,0.255360623781676
"hybrid-se-1str-3","0.25","600",20,0.38923213162414,0,0.915,0.598333333333333,0.481666666666667,0.83845632044517,0.1671,0.256827048114434,0.251528384279476,0.237786424556853,0.248921484037964,0.260869565217391
"hybrid-se-1str-3","0.25","600",21,0.38474561123019,0,0.911666666666667,0.588333333333333,0.481666666666667,0.839011459490315,0.1637,0.267088607594937,0.250767207365191,0.249669749009247,0.239111870196413,0.271952817824377
"hybrid-se-1str-3","0.25","600",22,0.384751588232694,0,0.905,0.6,0.481666666666667,0.839015828969293,0.1623,0.270151133501259,0.251443802754331,0.248368856024358,0.238871749669458,0.261770244821092
"hybrid-se-1str-3","0.25","600",23,0.38789507046,0,0.913333333333333,0.605,0.49,0.840076902449751,0.1565,0.261400128452152,0.248126928162186,0.244415807560137,0.251451540866458,0.27255756067206
"hybrid-se-1str-3","0.25","600",24,0.388839603282705,0,0.9,0.598333333333333,0.485,0.837508285771297,0.1635,0.258312020460358,0.251423565484012,0.245951859956236,0.245901639344262,0.256774193548387
"hybrid-se-1str-3","0.25","600",25,0.382931335619179,0,0.913333333333333,0.598333333333333,0.488333333333333,0.8391011492226,0.1692,0.262397991211551,0.248444444444444,0.237672145713016,0.248281786941581,0.256653992395437
"hybrid-se-1str-3","0.25","600",26,0.385638376010103,0,0.92,0.595,0.483333333333333,0.843043901545352,0.1653,0.265142150803461,0.245629762438368,0.242265795206972,0.243956043956044,0.253636938646426
"hybrid-se-1str-3","0.25","600",27,0.386225132423945,0,0.905,0.596666666666667,0.48,0.83516650253951,0.1656,0.256591639871383,0.244591611479029,0.252923343438718,0.247826086956522,0.257161043921069
"hybrid-se-1str-3","0.25","600",28,0.388350505350767,0,0.913333333333333,0.598333333333333,0.483333333333333,0.839542323129912,0.1611,0.257469802924348,0.251115075825156,0.25138239047214,0.244278169014085,0.263764404609475
"hybrid-se-1str-3","0.25","600",29,0.391387524794771,0,0.913333333333333,0.591666666666667,0.483333333333333,0.840326576709638,0.1626,0.258997429305913,0.240401396160558,0.245553145336226,0.242201039861352,0.258609486679662
"hybrid-se-1str-3","0.25","600",30,0.389592031273909,0,0.911666666666667,0.601666666666667,0.483333333333333,0.838400445021068,0.1665,0.256834075015893,0.25,0.243891797556719,0.243934142114385,0.254019292604502
"hybrid-se-1str-3","0.25","600",31,0.386098580691258,0,0.913333333333333,0.586666666666667,0.481666666666667,0.836951442867282,0.166,0.268987341772152,0.251105216622458,0.250763192324466,0.246021505376344,0.263636363636364
"hybrid-se-1str-3","0.25","600",32,0.382363432821398,0,0.91,0.591666666666667,0.493333333333333,0.840359572899242,0.164,0.261576971214018,0.249329758713137,0.245438748913988,0.247359154929577,0.252201257861635
"hybrid-se-1str-3","0.25","600",33,0.386392543363677,0,0.911666666666667,0.591666666666667,0.48,0.839708581179876,0.1662,0.260050251256281,0.251004912907548,0.248293515358362,0.24616732369689,0.25810635538262
"hybrid-se-1str-3","0.25","600",34,0.383430434353177,0,0.913333333333333,0.6,0.485,0.841324948621957,0.1591,0.254313099041534,0.243967828418231,0.247765006385696,0.240932642487047,0.251958224543081
"hybrid-se-1str-3","0.25","600",35,0.38811391631821,0,0.911666666666667,0.596666666666667,0.488333333333333,0.838060184384977,0.1632,0.260675589547482,0.244404655326768,0.251176722293539,0.244897959183673,0.253050738599872
"hybrid-se-1str-3","0.25","600",36,0.391732339548781,0,0.895,0.59,0.488333333333333,0.83390173786335,0.1626,0.255016181229773,0.249015317286652,0.247205503009458,0.243712055507372,0.258127438231469
"hybrid-se-1str-3","0.25","600",37,0.390726795201608,0,0.9,0.591666666666667,0.481666666666667,0.838131532713272,0.1654,0.260078023407022,0.246628969117007,0.25,0.247810858143608,0.265475430759413
"hybrid-se-1str-3","0.25","600",38,0.392719450868676,0,0.9,0.58,0.481666666666667,0.834599507824622,0.1646,0.253770491803279,0.250213128729753,0.250768555116381,0.245340268747291,0.258252427184466
"hybrid-se-1str-3","0.25","600",39,0.389910485526764,0,0.908333333333333,0.595,0.483333333333333,0.83761457139984,0.1571,0.256214149139579,0.251103265666372,0.246127366609294,0.258967629046369,0.256591639871383
"hybrid-se-1str-3","0.25","600",40,0.391629128795082,0,0.883333333333333,0.588333333333333,0.491666666666667,0.836600135283184,0.1641,0.260183968462549,0.255255255255255,0.250108932461874,0.237991266375546,0.254801536491677
"hybrid-se-1str-3","0.25","600",41,0.39220667698655,0,0.913333333333333,0.585,0.498333333333333,0.8413420251533,0.1636,0.262191260291324,0.245668591737006,0.246187363834423,0.247730220492866,0.261203585147247
"hybrid-se-1str-3","0.25","600",42,0.389294894634112,0,0.901666666666667,0.593333333333333,0.481666666666667,0.83482135055185,0.1688,0.270375161707633,0.246414602346806,0.245250431778929,0.246174027109751,0.261290322580645
